"theta.1-1" "theta.2-1" "theta.3-1" "theta.4-1" "theta.5-1" "theta.6-1" "theta.7-1" "theta.8-1" "theta.9-1" "theta.1-2" "theta.2-2" "theta.3-2" "theta.4-2" "theta.5-2" "theta.6-2" "theta.7-2" "theta.8-2" "theta.9-2" "theta.1-3" "theta.2-3" "theta.3-3" "theta.4-3" "theta.5-3" "theta.6-3" "theta.7-3" "theta.8-3" "theta.9-3" "theta.1-4" "theta.2-4" "theta.3-4" "theta.4-4" "theta.5-4" "theta.6-4" "theta.7-4" "theta.8-4" "theta.9-4" "theta.1-5" "theta.2-5" "theta.3-5" "theta.4-5" "theta.5-5" "theta.6-5" "theta.7-5" "theta.8-5" "theta.9-5" "theta.1-6" "theta.2-6" "theta.3-6" "theta.4-6" "theta.5-6" "theta.6-6" "theta.7-6" "theta.8-6" "theta.9-6" "theta.1-7" "theta.2-7" "theta.3-7" "theta.4-7" "theta.5-7" "theta.6-7" "theta.7-7" "theta.8-7" "theta.9-7" "theta.1-8" "theta.2-8" "theta.3-8" "theta.4-8" "theta.5-8" "theta.6-8" "theta.7-8" "theta.8-8" "theta.9-8" "theta.1-9" "theta.2-9" "theta.3-9" "theta.4-9" "theta.5-9" "theta.6-9" "theta.7-9" "theta.8-9" "theta.9-9" "theta.1-10" "theta.2-10" "theta.3-10" "theta.4-10" "theta.5-10" "theta.6-10" "theta.7-10" "theta.8-10" "theta.9-10" "theta.1-11" "theta.2-11" "theta.3-11" "theta.4-11" "theta.5-11" "theta.6-11" "theta.7-11" "theta.8-11" "theta.9-11" "theta.1-12" "theta.2-12" "theta.3-12" "theta.4-12" "theta.5-12" "theta.6-12" "theta.7-12" "theta.8-12" "theta.9-12" "theta.1-13" "theta.2-13" "theta.3-13" "theta.4-13" "theta.5-13" "theta.6-13" "theta.7-13" "theta.8-13" "theta.9-13" "theta.1-14" "theta.2-14" "theta.3-14" "theta.4-14" "theta.5-14" "theta.6-14" "theta.7-14" "theta.8-14" "theta.9-14" "p.1" "p.2" "p.3" "p.4" "p.5" "p.6" "p.7" "p.8" "p.9"
"234" 0.5845692 0.2936919 0.3393718 0.3125056 0.7832358 0.2309565 0.6591514 0.5046536 0.6145693 0.1991528 0.2282664 0.2118558 0.541908 0.5360741 0.3203045 0.3486067 0.1625833 0.1585546 0.5720723 0.815072 0.7336182 0.1524368 0.04510144 0.3259527 0.002133461 0.1233081 0.7402815 0.9522654 0.2748621 0.9521391 0.05069777 0.6725778 0.9663831 0.1843318 0.02364282 0.2736276 0.351956 0.3165868 0.2249244 0.3858308 0.2532224 0.0001682728 0.1532443 0.5500157 0.1460019 0.2592334 0.06210489 0.1141622 0.4220931 0.6686626 0.03092438 0.3924762 0.723835 0.8889867 0.3127487 0.3425412 0.2812646 0.518237 0.2285197 0.1432393 0.1521049 0.537815 0.2162359 0.730338 0.8817793 0.9007628 0.3140533 0.01436769 0.9952013 0.01048592 0.2284584 0.01266704 0.1146442 0.01049009 0.1512145 0.110856 0.01651375 0.01145502 0.0273001 0.3897684 0.08407907 0.008410941 0.9938675 0.9969652 0.9311149 0.06353557 0.9848905 0.006700658 0.1163062 0.9898923 0.9983528 0.2857659 0.01812161 0.004622004 0.9474912 0.4032327 0.9673579 0.9735059 0.1814459 0.2488837 0.5197098 0.2679734 0.3536307 0.131534 0.1810135 0.3121724 0.3858439 0.5627037 0.9129291 0.1548184 0.9853522 0.041202 0.8113201 0.9965569 0.04439306 0.006860464 0.3584943 0.2267539 0.2235434 0.1385284 0.5254287 0.3614839 0.01672402 0.1552615 0.4649856 0.2226024 0.1611736 0.07545358 0.1526082 0.0706159 0.05954956 0.1255008 0.2109858 0.07719011 0.06692237
"235" 0.8432463 0.3620869 0.2834092 0.6053844 0.5066425 0.1771123 0.2316826 0.4836429 0.6102608 0.4256524 0.1646713 0.3677688 0.4066247 0.2293485 0.2997884 0.2481495 0.2400847 0.2175406 0.1087001 0.7254809 0.1074882 0.003028502 0.1716338 0.3534497 0.6803557 0.7001274 0.6593962 0.7886058 0.9396001 0.01949774 0.2423856 0.1326089 0.9733371 0.3486045 0.152465 0.9809159 0.3528134 0.2834012 0.564425 0.1309328 0.5315657 0.01188177 0.2890135 0.2200327 0.3839467 0.6217127 0.2026092 0.554905 0.3976733 0.6191092 0.0441157 0.01592666 0.7117969 0.2483927 0.2531692 0.3338471 0.5476906 0.1694613 0.6174636 0.158662 0.3821793 0.1940626 0.2308179 0.0829325 0.8487942 0.1954039 0.002863005 0.2892053 0.9984502 0.9512797 0.08448215 0.7706304 0.04279225 0.1275974 0.2946715 0.0251366 0.2935983 0.04149991 0.07974446 0.07520793 0.1386198 0.04258809 0.9740224 0.936699 0.01457026 0.01373256 0.9822277 0.9933103 0.9802895 0.02375574 0.9621705 0.03186788 0.09108701 0.9799014 0.989716 0.3783925 0.2275294 0.1616456 0.9968152 0.2018419 0.2004695 0.2789056 0.2775803 0.4262841 0.2513095 0.458423 0.5921382 0.2162352 0.7883056 0.9887528 0.05668592 0.07845301 0.1141865 0.993182 0.2793434 0.2838624 0.9342193 0.359472 0.1442402 0.6496292 0.1435777 0.4636123 0.008246991 0.2751678 0.2718585 0.2404907 0.06630536 0.1242738 0.05180804 0.2333514 0.08928174 0.1345401 0.07581203 0.09534064 0.1292869
"236" 0.239448 0.3014995 0.4265642 0.6711451 0.6138777 0.3818749 0.42915 0.7091156 0.2583748 0.2442077 0.2690105 0.2245523 0.3778409 0.232233 0.2591463 0.2871644 0.5192585 0.2431886 0.3769404 0.8387542 0.1827037 0.002393187 0.668097 0.1875964 0.6411023 0.1212021 0.8031902 0.990635 0.9421659 0.1607365 0.2261763 0.9839265 0.01752877 0.1601596 0.7136804 0.2701226 0.02521866 0.2291223 0.5632262 0.1114606 0.3305697 0.5254113 0.1682602 0.2946364 0.3748704 0.01796381 0.2754269 0.4661866 0.4163266 0.317473 0.515015 0.8350747 0.7502888 0.06254813 0.174547 0.3733616 0.472189 0.2030698 0.3429255 0.5159577 0.08628997 0.1980135 0.3203575 0.9893827 0.8532881 0.2016938 0.01668169 0.8338702 0.2221883 0.02047251 0.05177974 0.8166134 0.01959217 0.1422803 0.263081 0.0845488 0.06860768 0.1718133 0.07354294 0.1049036 0.004768067 0.9859967 0.9970538 0.0102513 0.003382163 0.008508448 0.9722793 0.9155501 0.05839106 0.9853828 0.3133726 0.01138931 0.986879 0.9649547 0.9767509 0.02268891 0.2324891 0.9694855 0.2730679 0.2121506 0.2338349 0.4731214 0.2154208 0.2292491 0.4757252 0.4685571 0.2807544 0.4530898 0.9329374 0.9920512 0.02776894 0.01930963 0.9122465 0.1221384 0.1690801 0.9305031 0.2373408 0.03705717 0.2050344 0.5470319 0.1219236 0.1993011 0.6893084 0.1700726 0.3650704 0.1929269 0.1625973 0.1137183 0.09820001 0.1891237 0.1256395 0.07462063 0.05936377 0.0797808 0.09695594
"237" 0.2167421 0.7528274 0.4576005 0.6594561 0.2516826 0.4146273 0.5161103 0.6564097 0.5495115 0.3204157 0.4205577 0.1950777 0.4357982 0.2456064 0.1687653 0.1093154 0.165969 0.4328812 0.3860362 0.1015351 0.1193355 0.005942168 0.6701293 0.706521 0.6727046 0.6204366 0.284851 0.9944278 0.6846976 0.03889802 0.2136584 0.3578358 0.9777146 0.1616342 0.9580511 0.07993274 0.02896273 0.2920399 0.3499608 0.1373267 0.3966303 0.345804 0.1925192 0.2860431 0.3657721 0.06602898 0.6854839 0.6094316 0.3577389 0.007442232 0.2384249 0.7058737 0.2481401 0.6458329 0.1327455 0.3134015 0.3911426 0.1890037 0.28327 0.3920927 0.0890644 0.2210066 0.5697461 0.987442 0.06131512 0.1457922 0.003179834 0.9884208 0.8166426 0.1044348 0.8228254 0.1015004 0.00568451 0.1061674 0.3369358 0.02092767 0.06525303 0.1931908 0.04315172 0.1270705 0.1137892 0.9955158 0.1139523 0.03107052 0.01727614 0.9857756 0.9672061 0.9836384 0.009887096 0.9969044 0.3777287 0.9780428 0.9795166 0.983784 0.2654249 0.01218375 0.2432716 0.9966433 0.00535809 0.2229409 0.1675277 0.4628775 0.2469288 0.4637587 0.2789294 0.4863062 0.1988055 0.4972372 0.9783142 0.7519687 0.01042836 0.02192928 0.3691117 0.9587526 0.3044115 0.9309756 0.1259266 0.02802086 0.4242324 0.4571237 0.08247186 0.2602823 0.1432567 0.2272597 0.2377773 0.6959308 0.1643567 0.09199737 0.1071943 0.1482266 0.1045005 0.09776545 0.08126923 0.1390345 0.06565532
"238" 0.4505921 0.6425791 0.2402676 0.7479353 0.5134559 0.6268973 0.3825543 0.332188 0.1941343 0.1552836 0.4190988 0.2624922 0.4013017 0.2299428 0.2264437 0.2362661 0.2279594 0.3006553 0.5973354 0.007859203 0.3608143 0.1979288 0.05973168 0.5913529 0.2939843 0.7707915 0.6963276 0.1568994 0.1803858 0.9806709 0.819687 0.1387712 0.9843586 0.03799744 0.9067716 0.257053 0.06671954 0.08672736 0.005844555 0.2515034 0.4502236 0.3118236 0.5052775 0.3154139 0.3838267 0.8090773 0.3452243 0.02009034 0.6555189 0.6028799 0.2707522 0.5846021 0.3447069 0.03939211 0.0717156 0.1908285 0.154483 0.2498808 0.50263 0.2676837 0.4192479 0.3437331 0.3380259 0.04762956 0.005023452 0.9923119 0.03625629 0.1571949 0.8131922 0.1171011 0.8049419 0.9903454 0.03565408 0.004819164 0.0366768 0.08425931 0.2680964 0.1260912 0.1478759 0.139606 0.03526348 0.9358378 0.02031081 0.9830309 0.03894171 0.003868421 0.00748048 0.9565634 0.9857175 0.9933081 0.3203883 0.9902524 0.3389482 0.9885462 0.9963516 0.9913063 0.05132722 0.03411639 0.2604275 0.4886955 0.2548895 0.1873844 0.2242795 0.3450323 0.2204538 0.3821366 0.2852013 0.3944377 0.2759473 0.0211308 0.9665555 0.8206675 0.009309447 0.9457658 0.0652923 0.9577742 0.2567559 0.2225492 0.07401265 0.00468567 0.3768509 0.4397683 0.2766687 0.4917076 0.1982023 0.3657995 0.05364861 0.1706839 0.1829149 0.07628572 0.1300324 0.127828 0.07984382 0.09352688 0.08523588
"239" 0.8148922 0.5284689 0.4045396 0.2241705 0.221258 0.625549 0.6273627 0.4154289 0.3966867 0.4591527 0.2312105 0.169947 0.3021072 0.3459396 0.2352562 0.3835927 0.341103 0.1967444 0.1543117 0.07755545 0.7986283 0.7405362 0.3126329 0.5418023 0.003814776 0.0886418 0.5942621 0.6957558 0.1969312 0.8930267 0.3699623 0.9822578 0.9546749 0.2558402 0.07376837 0.1194955 0.2370931 0.4270462 0.2863162 0.3216145 0.02753863 0.3346125 0.137249 0.5510094 0.2425791 0.5803785 0.4094872 0.2559295 0.094208 0.02920517 0.2844692 0.4317005 0.6869925 0.6877241 0.2281091 0.4237063 0.3273281 0.305056 0.1401893 0.2908441 0.1821974 0.625387 0.2097262 0.02235049 0.2846445 0.8416789 0.9697876 0.9738279 0.7912625 0.01452926 0.2902774 0.001188275 0.1286705 0.2114463 0.1660117 0.04019229 0.01910833 0.1394684 0.03530732 0.2787483 0.05351532 0.07451758 0.0463328 0.9862503 0.9897963 0.9894742 0.004498328 0.02169645 0.9888632 0.9124895 0.9601119 0.9746318 0.0058555 0.3211617 0.4036383 0.9862885 0.9854204 0.01715317 0.1730233 0.2042412 0.2634849 0.2640855 0.5315831 0.1916236 0.2256259 0.2762091 0.1981502 0.5055368 0.8207259 0.02744666 0.9661123 0.2208869 0.9901077 0.9642269 0.024226 0.1793764 0.1588573 0.389135 0.4673209 0.1456916 0.2388954 0.01499464 0.2071991 0.1142342 0.7123486 0.3190943 0.06480879 0.1005192 0.1442705 0.0835966 0.1455967 0.1353016 0.1904412 0.03616578 0.09929963
"240" 0.2613654 0.3887131 0.4217854 0.6436122 0.7645691 0.5217657 0.2065497 0.3996772 0.6038561 0.2999233 0.1935146 0.4815105 0.3486957 0.4336817 0.1901097 0.2809665 0.2706051 0.1942924 0.6403109 0.8355553 0.1831164 0.003298378 0.0400875 0.5673737 0.3651634 0.2233289 0.6093434 0.1418706 0.9405839 0.01150245 0.2465163 0.713506 0.0397555 0.9674766 0.06206068 0.9408714 0.3067582 0.3630359 0.4064036 0.1781215 0.2018171 0.2927385 0.01937901 0.3693241 0.3605958 0.07210327 0.3574893 0.6147612 0.394158 0.6658834 0.6895079 0.01557681 0.6015381 0.3604621 0.2608529 0.3941718 0.5265059 0.2068369 0.2159335 0.225276 0.1186351 0.6070842 0.2570411 0.8053023 0.7408139 0.2283966 0.02217789 0.07108567 0.06468682 0.9851569 0.1801643 0.7958355 0.03674266 0.1352602 0.1877773 0.01898622 0.09387069 0.08402886 0.02504295 0.3918463 0.124443 0.980166 0.9907313 0.8997199 0.006267195 0.1320525 0.9410389 0.9804383 0.0369574 0.00336678 0.2282777 0.01161969 0.04465794 0.9942472 0.9105729 0.06860744 0.3339712 0.9814619 0.9990423 0.4310634 0.3665014 0.2331036 0.2905933 0.1938247 0.5551602 0.1807794 0.4048942 0.2458907 0.1503171 0.9367826 0.05819455 0.05762818 0.4906298 0.2220802 0.9570023 0.04988337 0.9423297 0.3489158 0.1417933 0.5862536 0.1292106 0.485074 0.3242722 0.04778851 0.4747613 0.2332268 0.07989407 0.112828 0.0380592 0.2010322 0.08450061 0.08474235 0.190036 0.06562384 0.1432837
"241" 0.6259791 0.4162723 0.5290719 0.4587412 0.2865071 0.3406431 0.4150877 0.2018461 0.8352541 0.4280115 0.1911335 0.2440934 0.1870428 0.2036883 0.4624482 0.1062846 0.2790192 0.4267818 0.009237351 0.6596166 0.6448389 0.6551136 0.8703539 0.007236263 0.1467858 0.3942381 0.08578519 0.1395137 0.8841705 0.9763883 0.1865175 0.2835533 0.04081891 0.01562225 0.9719573 0.7055267 0.1348262 0.3130478 0.3425827 0.1683219 0.269451 0.4348727 0.528767 0.01405939 0.310473 0.4486559 0.3157667 0.2694474 0.8038228 0.1309791 0.4089516 0.7054805 0.03049566 0.5298517 0.169169 0.3505565 0.291061 0.2579975 0.2458105 0.4785625 0.4449047 0.177977 0.296169 0.008811894 0.8374568 0.8189481 0.06639815 0.8891336 0.2462568 0.183803 0.9915441 0.02809375 0.03988283 0.179756 0.1275419 0.073124 0.006020487 0.1529982 0.3439994 0.02988527 0.08251383 0.02014952 0.9918541 0.0002411567 0.9428449 0.9795198 0.9640321 0.06668764 0.9853111 0.02775878 0.9909993 0.005423449 0.9852563 0.2089663 0.3116829 0.01290094 0.9813153 0.4048034 0.9478612 0.3101866 0.2307458 0.2488928 0.4810695 0.4188553 0.2484903 0.3550151 0.2515105 0.1935036 0.0311991 0.9611827 0.896046 0.2801018 0.2964965 0.01474197 0.03142591 0.977335 0.5468128 0.1280646 0.2684234 0.2958734 0.3703252 0.3303507 0.4990562 0.5619505 0.02653155 0.5410322 0.2034006 0.09030452 0.1383136 0.08504732 0.08430261 0.05811746 0.0515333 0.1909082 0.09807248
"242" 0.3510043 0.6572088 0.3387284 0.5489283 0.1860208 0.7172214 0.3865789 0.1633239 0.6259325 0.2556548 0.3498551 0.45538 0.1678143 0.2455335 0.4380381 0.2272994 0.3156859 0.2439181 0.1394984 0.01738733 0.1744131 0.752143 0.7408764 0.02141144 0.7367022 0.4243776 0.5905134 0.1089598 0.1835623 0.1651672 0.1252934 0.2417053 0.6245872 0.9491559 0.9624062 0.9763384 0.5904352 0.1280557 0.4814374 0.1890188 0.2907992 0.2472525 0.2803252 0.007505533 0.3854411 0.6590522 0.4234522 0.5974357 0.6949482 0.1085048 0.4938584 0.2541783 0.05573323 0.3161401 0.5009471 0.2108372 0.5076806 0.1364472 0.2109624 0.2710558 0.367153 0.1259564 0.3274921 0.2613303 0.04461322 0.1754933 0.03790692 0.8978021 0.06040875 0.8103587 0.9889412 0.837725 0.3967382 0.05428404 0.177588 0.08281619 0.02275261 0.05312333 0.230045 0.01212825 0.114389 0.02664592 0.0138832 0.9468999 0.9554296 0.9788271 0.0399365 0.9961399 0.9811048 0.006551051 0.9961768 0.986363 0.006429534 0.2065621 0.2311071 0.9622111 0.01653332 0.3697134 0.9926197 0.5205053 0.2624105 0.202403 0.5238795 0.4540037 0.2361949 0.2590908 0.1617126 0.2378834 0.04021671 0.01307129 0.1047475 0.2373803 0.2873754 0.7552174 0.9635428 0.989401 0.9534793 0.6133227 0.1541005 0.6563814 0.2800073 0.2228117 0.3940502 0.1452133 0.02422456 0.2242977 0.05864994 0.209022 0.06008112 0.07344006 0.1051077 0.08429639 0.1006807 0.1709552 0.1377668
"243" 0.648316 0.1946332 0.4301012 0.6081933 0.2408666 0.3593607 0.3791741 0.3753166 0.8165683 0.4381617 0.3177505 0.4548246 0.2731703 0.2172441 0.09128957 0.1829224 0.1615942 0.4231129 0.02102541 0.3708091 0.2952467 0.6253031 0.7870511 0.5654545 0.8080889 0.0626965 0.03073068 0.2122293 0.9810896 0.06384308 0.9539169 0.3388715 0.1589861 0.9572081 0.07247017 0.5730902 0.08409408 0.03864596 0.4173682 0.3102424 0.2918585 0.1597811 0.2441789 0.5318878 0.2872124 0.4113783 0.01355375 0.4800476 0.3394195 0.07963539 0.8357183 0.3035635 0.5829609 0.5819315 0.1890634 0.1317091 0.5311729 0.2811303 0.2318138 0.2200819 0.3656821 0.4782367 0.2448576 0.01492053 0.9990538 0.2539749 0.7233316 0.8348907 0.02160439 0.8023229 0.194301 0.02708234 0.03909099 0.04513919 0.1722284 0.1040313 0.02294646 0.07196907 0.1379434 0.4120026 0.07197356 0.02585725 0.9882224 0.985785 0.01044389 0.9885991 0.9539619 0.9939062 0.05284851 0.06641521 0.9919827 0.3492211 0.03092541 0.9942567 0.235876 0.147028 0.001297416 0.9813905 0.9169288 0.2571872 0.1511481 0.3545625 0.2142448 0.460205 0.4303512 0.3288919 0.5206366 0.243611 0.0525395 0.9858155 0.06100283 0.9009437 0.357956 0.2665109 0.9918943 0.04021851 0.5607407 0.1493039 0.01298721 0.6028239 0.310877 0.2525636 0.1389498 0.1208186 0.3960143 0.5049789 0.1874117 0.1650245 0.07611534 0.1383425 0.1066513 0.06719058 0.09473756 0.07856143 0.08596513
"244" 0.3982207 0.4956649 0.241352 0.6138849 0.2522997 0.7426181 0.6743168 0.3594153 0.3329041 0.3283557 0.1284555 0.2860234 0.1911669 0.3402687 0.4842941 0.3425224 0.3251711 0.2672676 0.2973737 0.6198453 0.7500317 0.6445442 0.2734028 0.06938273 0.0162522 0.237596 0.7279523 0.05749025 0.1223246 0.3209941 0.9861862 0.9929645 0.6715337 0.147782 0.04893111 0.9864934 0.5220993 0.2692012 0.253721 0.3885431 0.004777919 0.2604689 0.1543426 0.453953 0.2019453 0.5570447 0.8999492 0.05245248 0.2786987 0.01101446 0.6150288 0.3891074 0.6190723 0.206377 0.3360814 0.186208 0.2761088 0.3059393 0.09533187 0.2348106 0.2236169 0.5740065 0.4848187 0.1875319 0.002347027 0.8943511 0.7911004 0.9874624 0.01080064 0.04962674 0.3442456 0.8886004 0.1720543 0.07914612 0.003678112 0.1141138 0.03023835 0.06356467 0.05532357 0.3922434 0.1276096 0.9659659 0.9730181 0.9291399 0.005072906 0.9679823 0.02623681 0.01345645 0.003563773 0.993348 0.06574184 0.1586147 0.2809111 0.9971763 0.4463532 0.9647133 0.9818677 0.9951499 0.003978345 0.2938714 0.6234345 0.4567165 0.2236394 0.1556754 0.1891299 0.2493662 0.4513087 0.3016605 0.1174273 0.3370548 0.3293961 0.9177034 0.9892484 0.6244517 0.03508794 0.04257954 0.9479297 0.4620673 0.1709818 0.2685831 0.2170599 0.01824283 0.3860686 0.1076118 0.6055955 0.1352391 0.09317896 0.06900613 0.09205646 0.1229811 0.1476267 0.1067587 0.2110646 0.0477536 0.1095738
"245" 0.4330885 0.4249789 0.4417476 0.2428661 0.2966367 0.6490097 0.7604023 0.6161174 0.3714357 0.1947803 0.2126929 0.324608 0.2918735 0.2472159 0.3846355 0.4247871 0.2241275 0.238216 0.05455542 0.9676236 0.2118405 0.6713869 0.254483 0.02542378 0.1095946 0.6055512 0.7813386 0.006100222 0.2112627 0.02846918 0.2585082 0.9926382 0.217757 0.7034896 0.9801997 0.9856058 0.4198334 0.1132839 0.4311526 0.2965671 0.0316178 0.1061121 0.3321834 0.3088516 0.2342547 0.6343468 0.6854373 0.6310673 0.01103081 0.03744302 0.4166851 0.5617173 0.2673116 0.2140886 0.4455401 0.02039029 0.3986627 0.3191025 0.08521662 0.1291095 0.3000079 0.2514677 0.3644363 0.158316 0.06169253 0.1194422 0.8973112 0.9861069 0.01293389 0.07065219 0.8365807 0.8512766 0.3263665 0.03606115 0.2439263 0.03713187 0.03908663 0.01224082 0.128128 0.1039818 0.1237958 0.02847414 0.9917434 0.9770444 0.9905989 0.9675722 0.0223869 0.08609113 0.02657642 0.9837245 0.9934053 0.351604 0.02323453 0.2211764 0.3648288 0.9676747 0.9573137 0.992366 0.03437289 0.4223911 0.4660253 0.4665562 0.4581577 0.1613073 0.1766922 0.3125118 0.2393219 0.2347901 0.01505995 0.4002148 0.1846295 0.2605047 0.9884945 0.04705884 0.6358268 0.9587978 0.9472521 0.4549234 0.2426476 0.4702072 0.2550253 0.0239802 0.08543901 0.4018543 0.2338694 0.1259518 0.06580977 0.03189762 0.08925681 0.08793375 0.1526961 0.2135509 0.09870468 0.1221557 0.1379947
"246" 0.6640178 0.3398201 0.5995318 0.1724295 0.4824452 0.4219916 0.2334515 0.8117986 0.4655563 0.441113 0.1995916 0.2119181 0.2319983 0.1120837 0.4039632 0.3089259 0.4871639 0.2404619 0.00209313 0.8299973 0.5975106 0.7502703 0.1369713 0.1553049 0.3098961 0.1542663 0.5962747 0.1693793 0.9609435 0.9598857 0.3025399 0.09562957 0.01728973 0.9949196 0.8092456 0.264397 0.1596092 0.3639878 0.3323933 0.266451 0.4664063 0.3700676 0.01542134 0.3182484 0.1204391 0.3926141 0.1377106 0.2884318 0.07688933 0.5426299 0.4884103 0.03834546 0.6594462 0.8927531 0.1571699 0.3382196 0.2832142 0.2016656 0.5224805 0.4947681 0.2264614 0.2400616 0.1680545 0.02275867 0.9400411 0.812016 0.8142091 0.109569 0.1828752 0.964785 0.00363096 0.06373707 0.04556023 0.2057696 0.1207985 0.005218585 0.2390991 0.2268298 0.02633664 0.1021403 0.08716488 0.00330278 0.9831964 0.003318493 0.9961105 0.09054691 0.9762952 0.9905892 0.0353807 0.9700494 0.9837165 0.007797552 0.9992726 0.2104505 0.9983147 0.001259993 0.3486635 0.9846097 0.2292521 0.2690716 0.3578426 0.2610724 0.5250382 0.4024016 0.3999468 0.2124923 0.157902 0.3699558 0.03323433 0.8292111 0.9286855 0.2593567 0.08319375 0.08386028 0.998442 0.7356688 0.4502301 0.1231019 0.125026 0.2268156 0.344266 0.3684152 0.4616396 0.008228542 0.360523 0.2819329 0.2151522 0.0996001 0.1556076 0.08786152 0.08914219 0.07885587 0.1468002 0.06727766 0.05970266
"247" 0.3015785 0.2023894 0.5202658 0.5712731 0.4012112 0.4321158 0.6951855 0.6915765 0.1939305 0.1681167 0.2689615 0.1901343 0.2277171 0.245849 0.318902 0.3927635 0.4442377 0.2794417 0.763543 0.7589296 0.6654951 0.6473262 0.108639 0.1873197 0.03095642 0.224924 0.3531054 0.8256501 0.2610321 0.9776669 0.119748 0.1047715 0.07514386 0.2216928 0.846739 0.968493 0.2877822 0.3448794 0.2767781 0.02147481 0.4753266 0.4648145 0.1839047 0.3356599 0.04091691 0.2438591 0.1001543 0.3020247 0.8489084 0.6335277 0.5478219 0.3753289 0.7996179 0.02014057 0.287341 0.2979563 0.3510889 0.2299146 0.5027241 0.4257881 0.1812039 0.2417755 0.154472 0.8354368 0.8662269 0.7968042 0.02297475 0.1885144 0.09646711 0.01913133 0.1478672 0.9866161 0.1789247 0.01420734 0.1384985 0.09027567 0.3823263 0.1680848 0.05483958 0.06274741 0.05310332 0.9892556 0.9901552 0.01477475 0.9667576 0.03104246 0.9290948 0.009527584 0.07888188 0.9708059 0.00271991 0.2283544 0.9936142 0.1929249 0.9918659 0.0406444 0.9749213 0.9502436 0.3605586 0.2313886 0.3904032 0.2099403 0.5294772 0.3416713 0.3070989 0.2230092 0.2744164 0.2513096 0.9321523 0.1761173 0.9676851 0.1730053 0.03984748 0.03522613 0.05828231 0.8335944 0.9967965 0.2555532 0.3094734 0.2416483 0.2566779 0.4568414 0.4607522 0.2101336 0.4423573 0.01773829 0.127162 0.0858133 0.1436042 0.05482079 0.08131343 0.05907204 0.2230434 0.04927848 0.1758924
"248" 0.5592041 0.6440861 0.5190987 0.7381535 0.3356171 0.2948653 0.3034813 0.497961 0.2131441 0.203255 0.373119 0.2359147 0.5988714 0.2086832 0.33138 0.2250773 0.251613 0.3274171 0.6925646 0.001009919 0.613591 0.06914762 0.7190436 0.2191559 0.750569 0.0986336 0.2888025 0.9643472 0.1469561 0.2068545 0.7277121 0.1511427 0.07645281 0.9309432 0.2058132 0.993139 0.3436099 0.1355063 0.1458419 0.2537001 0.2839874 0.4859636 0.2400915 0.4138331 0.01195182 0.2880674 0.3675225 0.9057054 0.6092249 0.007708405 0.4275073 0.2624932 0.6424794 0.02795586 0.2944693 0.201109 0.2663184 0.2177239 0.2245128 0.5763353 0.3171876 0.5167969 0.11142 0.7667015 0.006940585 0.04449728 0.04653847 0.9235028 0.2584582 0.9083321 0.2141529 0.9937765 0.1399349 0.02119586 0.1452949 0.04795769 0.006522645 0.1544011 0.1479854 0.2751804 0.03670869 0.005552259 0.02046817 0.9922829 0.04580096 0.9976529 0.9518245 0.9967089 0.006779321 0.9746497 0.9914837 0.9640475 0.1799963 0.9864684 0.2960973 0.01779132 0.03831337 0.9592136 0.3485175 0.1864566 0.2874561 0.4928217 0.2213166 0.3935378 0.2994464 0.3029065 0.4034341 0.1763349 0.948113 0.06880723 0.2931886 0.7001831 0.2495413 0.006244506 0.9003293 0.05276585 0.9652123 0.2718339 0.1211189 0.3455475 0.3340095 0.3271113 0.5114077 0.1753927 0.4399354 0.006209843 0.1393043 0.1839905 0.07536782 0.0713485 0.07285718 0.07532224 0.1366001 0.09083413 0.1543753
"249" 0.793152 0.4277237 0.1918751 0.5840381 0.164622 0.4889307 0.6663006 0.5750321 0.3264385 0.5698153 0.2447043 0.2679755 0.2517563 0.2496439 0.3902362 0.3715746 0.2253392 0.1324353 0.02957422 0.05925186 0.3304624 0.6987605 0.7541442 0.2962939 0.01204893 0.6324955 0.7625884 0.8767767 0.05892329 0.9932497 0.2480637 0.1308044 0.09554489 0.1497617 0.9741411 0.9192791 0.4093397 0.4334152 0.0211732 0.113354 0.2960698 0.4439867 0.09195589 0.3586775 0.1762407 0.7132633 0.6284033 0.02688784 0.9110413 0.09997769 0.5301974 0.3595479 0.2718026 0.166344 0.1885317 0.3890193 0.09115795 0.1173201 0.13534 0.5050844 0.1854715 0.3003496 0.4004749 0.007269147 0.1969881 0.9992014 0.03658913 0.8128028 0.2300276 0.02278721 0.8117016 0.8759934 0.06937158 0.2818671 0.006652455 0.0548478 0.006026293 0.2022294 0.02171295 0.1482947 0.1650141 0.02629591 0.017494 0.9905664 0.9227711 0.9796029 0.9997299 0.01821827 0.002774759 0.9941247 0.9553247 0.9912867 0.3562824 0.2170142 0.3123552 0.03916609 0.9641852 0.9951897 0.01474381 0.2237642 0.3554246 0.1236712 0.4739786 0.3947786 0.3359499 0.233496 0.2719608 0.3300785 0.5995485 0.0693709 0.9706181 0.3119341 0.2416266 0.1062627 0.07229706 0.9250254 0.918724 0.4403487 0.445552 0.003635209 0.1775256 0.3256792 0.4661879 0.07089356 0.2962814 0.1561844 0.08010323 0.109325 0.1411576 0.05835043 0.07130782 0.08209084 0.1927697 0.133105 0.1317904
